Stock quote and option quote for SPY on 12/1/25 08:51:56

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
680.72,Q,-2.67,680.72,P,680.73,P,280 x 640,"6,454,729",678.81,680.78,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
40,1.08%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,0,830,0.00%,.81,.00,24.52%,85.72,0,75.91%,<empty>,2.57,-.11,1.38,107.19,C,107.94,E,30 JUN 26,595,12.12,I,12.19,I,0,454,0.00%,-.17,.00,23.02%,0,0,22.33%,2.09%,-.72,-.06,1.33,,
,,0,5,0.00%,.81,.00,24.50%,84.72,0,75.65%,<empty>,2.56,-.11,1.39,106.36,S,107.22,I,30 JUN 26,596,12.27,B,12.33,I,0,48,0.00%,-.18,.00,22.96%,0,0,22.55%,2.11%,-.73,-.06,1.34,,
,,0,3,0.00%,.80,.00,24.40%,83.72,0,75.48%,<empty>,2.56,-.11,1.40,105.41,C,106.42,C,30 JUN 26,597,12.40,W,12.46,I,<empty>,7,<empty>,-.18,.00,22.89%,0,0,22.75%,2.13%,-.73,-.06,1.35,,
,,0,17,0.00%,.80,.00,24.28%,82.72,0,75.34%,<empty>,2.56,-.11,1.41,104.44,W,105.57,C,30 JUN 26,598,12.59,I,12.62,I,0,28,0.00%,-.18,.00,22.85%,0,0,23.00%,2.15%,-.74,-.06,1.36,,
,,<empty>,2,<empty>,.80,.00,24.14%,81.72,0,75.21%,<empty>,2.56,-.11,1.41,103.69,E,104.44,T,30 JUN 26,599,12.66,B,12.78,I,0,42,0.00%,-.18,.00,22.77%,0,0,23.19%,2.17%,-.75,-.06,1.37,,
,,0,"1,121",0.00%,.80,.00,24.15%,80.72,0,74.91%,<empty>,2.55,-.11,1.43,102.93,I,103.77,I,30 JUN 26,600,12.78,I,12.84,I,0,"1,135",0.00%,-.18,.00,22.67%,0,0,23.36%,2.18%,-.76,-.06,1.38,,
,,<empty>,5,<empty>,.80,.00,24.07%,79.72,0,74.71%,<empty>,2.55,-.11,1.43,102.15,S,102.87,W,30 JUN 26,601,12.93,B,13.08,I,<empty>,4,<empty>,-.19,.00,22.64%,0,0,23.62%,2.21%,-.77,-.06,1.39,,
,,0,15,0.00%,.79,.00,24.06%,78.72,0,74.43%,<empty>,2.55,-.11,1.44,101.26,W,102.26,C,30 JUN 26,602,13.06,I,13.12,I,<empty>,43,<empty>,-.19,.00,22.54%,0,0,23.79%,2.22%,-.77,-.06,1.40,,
,,0,25,0.00%,.79,.00,23.98%,77.72,0,74.23%,<empty>,2.54,-.11,1.45,100.46,Z,101.38,I,30 JUN 26,603,13.20,I,13.29,W,<empty>,4,<empty>,-.19,.00,22.48%,0,0,24.02%,2.25%,-.78,-.07,1.41,,
,,0,4,0.00%,.79,.00,23.90%,76.72,0,74.02%,<empty>,2.54,-.11,1.46,99.61,W,100.55,T,30 JUN 26,604,13.34,I,13.41,Z,<empty>,2,<empty>,-.19,.00,22.40%,0,0,24.23%,2.26%,-.79,-.07,1.42,,
,,0,439,0.00%,.79,.00,23.72%,75.72,0,73.92%,<empty>,2.54,-.11,1.47,98.79,C,99.40,W,30 JUN 26,605,13.47,I,13.53,I,0,139,0.00%,-.19,.00,22.32%,0,0,24.44%,2.28%,-.80,-.07,1.42,,
,,0,2,0.00%,.79,.00,23.60%,74.72,0,73.77%,<empty>,2.54,-.11,1.47,97.58,E,98.80,E,30 JUN 26,606,13.62,W,13.68,I,<empty>,8,<empty>,-.20,.00,22.26%,0,0,24.67%,2.30%,-.80,-.07,1.43,,
,,<empty>,7,<empty>,.78,.00,23.53%,73.72,0,73.55%,<empty>,2.54,-.11,1.48,96.87,W,97.86,E,30 JUN 26,607,13.83,W,13.85,D,0,55,0.00%,-.20,.00,22.22%,0,0,24.93%,2.33%,-.81,-.07,1.44,,
,,0,19,0.00%,.78,.00,23.58%,72.72,0,73.19%,<empty>,2.53,-.11,1.49,96.32,C,97.12,C,30 JUN 26,608,13.91,B,13.98,B,0,64,0.00%,-.20,.00,22.12%,0,0,25.12%,2.35%,-.82,-.07,1.45,,
,,0,3,0.00%,.78,.00,23.41%,71.72,0,73.08%,<empty>,2.53,-.11,1.50,95.21,C,96.29,W,30 JUN 26,609,14.05,I,14.09,W,0,19,0.00%,-.20,.00,22.03%,0,0,25.33%,2.36%,-.83,-.07,1.46,,
,,0,116,0.00%,.78,.00,23.42%,70.72,0,72.76%,<empty>,2.52,-.11,1.51,94.73,E,95.37,W,30 JUN 26,610,14.19,I,14.27,W,0,294,0.00%,-.21,.00,21.97%,0,0,25.56%,2.39%,-.84,-.07,1.47,,
,,0,14,0.00%,.78,.00,23.28%,69.72,0,72.61%,<empty>,2.52,-.11,1.52,93.70,C,94.56,W,30 JUN 26,611,14.39,I,14.42,I,<empty>,2,<empty>,-.21,.00,21.92%,0,0,25.82%,2.41%,-.85,-.07,1.48,,
,,<empty>,11,<empty>,.77,.00,23.23%,68.72,0,72.36%,<empty>,2.52,-.11,1.53,92.89,W,93.80,C,30 JUN 26,612,14.51,B,14.57,J,0,72,0.00%,-.21,.00,21.84%,0,0,26.03%,2.43%,-.85,-.07,1.49,,
,,<empty>,4,<empty>,.77,.00,23.18%,67.72,0,72.10%,<empty>,2.51,-.11,1.54,92.17,I,92.96,C,30 JUN 26,613,14.67,B,14.71,B,<empty>,36,<empty>,-.21,.00,21.76%,0,0,26.27%,2.46%,-.86,-.07,1.50,,
,,0,6,0.00%,.77,.00,23.09%,66.72,0,71.89%,<empty>,2.51,-.11,1.55,91.32,I,92.13,W,30 JUN 26,614,14.82,B,14.89,B,0,36,0.00%,-.21,.00,21.70%,0,0,26.51%,2.48%,-.87,-.07,1.51,,
,,0,85,0.00%,.77,.00,23.03%,65.72,0,71.65%,<empty>,2.50,-.11,1.55,90.59,Z,91.25,W,30 JUN 26,615,14.95,I,15.02,I,0,"5,856",0.00%,-.22,.00,21.61%,0,0,26.73%,2.50%,-.88,-.07,1.52,,
,,0,14,0.00%,.76,.00,22.92%,64.72,0,71.45%,<empty>,2.50,-.11,1.56,89.73,W,90.37,E,30 JUN 26,616,15.14,B,15.18,P,0,36,0.00%,-.22,.00,21.55%,0,0,26.99%,2.52%,-.89,-.07,1.53,,
,,<empty>,4,<empty>,.76,.00,22.81%,63.72,0,71.25%,<empty>,2.50,-.11,1.57,88.72,W,89.65,C,30 JUN 26,617,15.30,B,15.37,B,0,10,0.00%,-.22,.00,21.49%,0,0,27.24%,2.55%,-.90,-.07,1.54,,
,,0,19,0.00%,.76,.00,22.78%,62.72,0,70.97%,<empty>,2.49,-.11,1.58,88.06,I,88.82,C,30 JUN 26,618,15.46,B,15.59,I,0,19,0.00%,-.22,.00,21.44%,0,0,27.51%,2.58%,-.91,-.07,1.55,,
,,0,12,0.00%,.76,.00,22.60%,61.72,0,70.84%,<empty>,2.49,-.11,1.58,86.97,C,87.95,T,30 JUN 26,619,15.62,B,15.69,W,<empty>,6,<empty>,-.23,.00,21.35%,0,0,27.73%,2.59%,-.91,-.07,1.56,,
,,0,257,0.00%,.76,.00,22.55%,60.72,0,70.57%,<empty>,2.49,-.11,1.59,86.39,E,87.00,C,30 JUN 26,620,15.77,I,15.84,W,0,"2,215",0.00%,-.23,.00,21.27%,0,0,27.97%,2.62%,-.92,-.07,1.57,,
,,0,45,0.00%,.75,.00,22.56%,59.72,0,70.24%,<empty>,2.48,-.11,1.60,85.59,E,86.43,C,30 JUN 26,621,15.96,B,16.03,B,0,90,0.00%,-.23,.00,21.21%,0,0,28.24%,2.64%,-.93,-.07,1.58,,
,,0,100,0.00%,.75,.00,22.42%,58.72,0,70.07%,<empty>,2.48,-.11,1.61,84.69,C,85.51,C,30 JUN 26,622,16.12,I,16.17,D,0,119,0.00%,-.23,.00,21.13%,0,0,28.48%,2.66%,-.94,-.07,1.58,,
,,0,61,0.00%,.75,.00,22.36%,57.72,0,69.80%,<empty>,2.47,-.11,1.62,83.91,E,84.74,W,30 JUN 26,623,16.29,I,16.36,I,<empty>,53,<empty>,-.24,.00,21.06%,0,0,28.75%,2.69%,-.95,-.07,1.59,,
,,0,65,0.00%,.75,.00,22.30%,56.72,0,69.53%,<empty>,2.47,-.11,1.63,83.18,I,83.92,C,30 JUN 26,624,16.47,I,16.54,W,<empty>,33,<empty>,-.24,.00,21.00%,0,0,29.01%,2.72%,-.96,-.07,1.60,,
,,0,139,0.00%,.74,.00,22.10%,55.72,0,69.42%,<empty>,2.46,-.11,1.63,82.07,W,83.01,C,30 JUN 26,625,16.63,J,16.71,C,0,427,0.00%,-.24,.00,20.92%,0,0,29.26%,2.74%,-.97,-.07,1.61,,
,,0,6,0.00%,.74,.00,22.14%,54.72,0,69.04%,<empty>,2.46,-.11,1.65,81.57,I,82.30,C,30 JUN 26,626,16.82,I,16.90,I,0,68,0.00%,-.24,.00,20.86%,0,0,29.54%,2.77%,-.98,-.07,1.62,,
,,0,11,0.00%,.74,.00,22.05%,53.72,0,68.81%,<empty>,2.45,-.11,1.65,80.71,W,81.49,W,30 JUN 26,627,17.00,B,17.04,J,0,34,0.00%,-.25,.00,20.77%,0,0,29.79%,2.79%,-.99,-.07,1.63,,
,,<empty>,22,<empty>,.74,.00,21.90%,52.72,0,68.62%,<empty>,2.45,-.11,1.66,79.82,C,80.56,C,30 JUN 26,628,17.19,D,17.27,D,0,121,0.00%,-.25,.00,20.72%,0,0,30.08%,2.82%,-1.00,-.07,1.64,,
,,0,19,0.00%,.73,.00,21.82%,51.72,0,68.37%,<empty>,2.44,-.11,1.67,79.02,W,79.75,E,30 JUN 26,629,17.36,I,17.45,D,<empty>,1,<empty>,-.25,.00,20.65%,0,0,30.35%,2.85%,-1.01,-.07,1.65,,
,,0,171,0.00%,.73,.00,21.81%,50.72,0,68.04%,<empty>,2.44,-.11,1.68,78.40,N,78.99,N,30 JUN 26,630,17.55,B,17.60,B,0,308,0.00%,-.26,.00,20.56%,0,0,30.61%,2.87%,-1.02,-.07,1.66,,
,,0,7,0.00%,.73,.00,21.70%,49.72,0,67.81%,<empty>,2.43,-.11,1.69,77.56,W,78.15,E,30 JUN 26,631,17.75,D,17.83,D,0,40,0.00%,-.26,.00,20.51%,0,0,30.90%,2.90%,-1.03,-.07,1.67,,
,,0,24,0.00%,.73,.00,21.59%,48.72,0,67.58%,<empty>,2.43,-.11,1.69,76.66,C,77.35,E,30 JUN 26,632,17.93,I,18.01,I,<empty>,254,<empty>,-.26,.00,20.43%,0,0,31.18%,2.93%,-1.04,-.07,1.68,,
,,<empty>,14,<empty>,.72,.00,21.59%,47.72,0,67.23%,<empty>,2.42,-.11,1.70,75.99,T,76.70,I,30 JUN 26,633,18.10,B,18.18,W,0,5,0.00%,-.26,.00,20.35%,0,0,31.44%,2.95%,-1.05,-.07,1.69,,
,,0,18,0.00%,.72,.00,21.44%,46.72,0,67.04%,<empty>,2.41,-.11,1.71,74.98,I,75.89,N,30 JUN 26,634,18.30,W,18.42,B,0,20,0.00%,-.27,.00,20.29%,0,0,31.75%,2.98%,-1.06,-.07,1.70,,
,,0,89,0.00%,.72,.00,21.39%,45.72,0,66.73%,<empty>,2.41,-.11,1.72,74.41,E,74.98,I,30 JUN 26,635,18.52,W,18.59,I,0,726,0.00%,-.27,.00,20.22%,0,0,32.03%,3.01%,-1.07,-.07,1.70,,
,,0,35,0.00%,.72,.00,21.32%,44.72,0,66.46%,<empty>,2.40,-.11,1.73,73.53,C,74.30,N,30 JUN 26,636,18.69,I,18.78,I,<empty>,39,<empty>,-.27,.00,20.14%,0,0,32.31%,3.04%,-1.08,-.07,1.71,,
,,0,32,0.00%,.71,.00,21.20%,43.72,0,66.22%,<empty>,2.40,-.11,1.74,72.73,C,73.40,E,30 JUN 26,637,18.92,D,18.99,I,0,272,0.00%,-.28,.00,20.08%,0,0,32.61%,3.07%,-1.09,-.07,1.72,,
,,0,25,0.00%,.71,.00,21.12%,42.72,0,65.95%,<empty>,2.39,-.11,1.74,71.85,I,72.69,E,30 JUN 26,638,19.11,B,19.17,B,<empty>,25,<empty>,-.28,.00,20.00%,0,0,32.90%,3.09%,-1.10,-.07,1.73,,
,,0,11,0.00%,.71,.00,21.07%,41.72,0,65.64%,<empty>,2.38,-.11,1.75,71.27,C,71.82,C,30 JUN 26,639,19.32,B,19.36,P,<empty>,5,<empty>,-.28,.00,19.93%,0,0,33.19%,3.12%,-1.11,-.07,1.74,,
,,0,194,0.00%,.71,.00,20.93%,40.72,0,65.41%,<empty>,2.38,-.11,1.76,70.42,E,70.89,W,30 JUN 26,640,19.51,I,19.59,I,0,"5,189",0.00%,-.28,.00,19.86%,0,0,33.49%,3.15%,-1.12,-.07,1.75,,
,,<empty>,7,<empty>,.70,.00,20.90%,39.72,0,65.08%,<empty>,2.37,-.11,1.77,69.70,E,70.22,N,30 JUN 26,641,19.72,I,19.81,I,0,55,0.00%,-.29,.00,19.79%,0,0,33.80%,3.18%,-1.13,-.07,1.76,,
,,0,26,0.00%,.70,.00,20.86%,38.72,0,64.76%,<empty>,2.36,-.11,1.78,68.92,E,69.58,I,30 JUN 26,642,19.95,D,20.02,I,0,51,0.00%,-.29,.00,19.72%,0,0,34.11%,3.21%,-1.14,-.07,1.77,,
,,0,33,0.00%,.70,.00,20.75%,37.72,0,64.49%,<empty>,2.36,-.11,1.79,67.97,I,68.90,E,30 JUN 26,643,20.17,I,20.25,I,0,66,0.00%,-.29,.00,19.66%,0,0,34.42%,3.25%,-1.15,-.07,1.78,,
,,0,40,0.00%,.69,.00,20.65%,36.72,0,64.22%,<empty>,2.35,-.11,1.79,67.30,C,67.96,E,30 JUN 26,644,20.38,B,20.44,W,<empty>,23,<empty>,-.30,.00,19.58%,0,0,34.72%,3.27%,-1.16,-.07,1.78,,
,,0,185,0.00%,.69,.00,20.51%,35.72,0,63.98%,<empty>,2.35,-.11,1.80,66.47,C,67.04,C,30 JUN 26,645,20.59,W,20.67,I,0,331,0.00%,-.30,.00,19.51%,0,0,35.03%,3.30%,-1.17,-.07,1.79,,
,,0,"1,429",0.00%,.68,.00,20.25%,30.72,0,62.35%,<empty>,2.30,-.11,1.84,62.95,W,63.42,W,30 JUN 26,650,21.72,I,21.81,W,0,"1,140",0.00%,-.32,.00,19.15%,0,0,36.64%,3.46%,-1.22,-.07,1.83,,
,,0,349,0.00%,.66,.00,19.81%,25.72,0,60.80%,<empty>,2.26,-.11,1.88,59.11,E,59.61,I,30 JUN 26,655,22.91,C,23.03,W,0,"1,077",0.00%,-.33,.00,18.79%,0,0,38.32%,3.63%,-1.28,-.07,1.87,,
,,0,621,0.00%,.64,.00,19.44%,20.72,0,59.13%,<empty>,2.22,-.11,1.91,55.45,C,56.00,C,30 JUN 26,660,24.21,W,24.30,W,0,892,0.00%,-.35,.00,18.43%,0,0,40.07%,3.82%,-1.33,-.07,1.91,,
,,0,851,0.00%,.63,.00,19.06%,15.72,0,57.39%,<empty>,2.17,-.11,1.94,51.86,C,52.41,C,30 JUN 26,665,25.53,D,25.68,E,0,668,0.00%,-.37,.00,18.07%,0,0,41.90%,4.00%,-1.39,-.07,1.94,,
,,0,"2,077",0.00%,.61,.00,18.70%,10.72,0,55.58%,<empty>,2.12,-.11,1.97,48.44,C,48.88,E,30 JUN 26,670,27.02,M,27.12,I,0,327,0.00%,-.39,.00,17.72%,0,0,43.81%,4.21%,-1.44,-.07,1.97,,
,,0,300,0.00%,.59,.00,18.30%,5.72,0,53.71%,<empty>,2.06,-.11,2.00,45.03,W,45.37,W,30 JUN 26,675,28.59,I,28.63,I,1,633,+0.38%,-.42,.00,17.36%,0,+.11,45.80%,4.43%,-1.50,-.06,2.00,,
,,0,581,0.00%,.57,.00,17.95%,.72,0,51.74%,<empty>,2.00,-.11,2.02,41.70,W,42.13,W,30 JUN 26,680,30.20,I,30.35,I,0,254,0.00%,-.44,.00,17.01%,0,0,47.87%,4.66%,-1.55,-.06,2.02,,
,,0,"1,129",0.00%,.55,.00,17.54%,0,0,49.72%,<empty>,1.94,-.11,2.04,38.46,E,38.71,C,30 JUN 26,685,31.99,W,32.14,I,0,316,0.00%,-.46,.00,16.68%,4.28,0,50.03%,4.91%,-1.60,-.06,2.03,,
,,0,581,0.00%,.52,.00,17.19%,0,0,47.61%,<empty>,1.87,-.10,2.05,35.46,I,35.55,I,30 JUN 26,690,33.87,I,34.00,I,0,58,0.00%,-.49,.01,16.32%,9.28,0,52.25%,5.17%,-1.65,-.06,2.03,,
,,0,983,0.00%,.50,.00,16.88%,0,0,45.43%,<empty>,1.80,-.10,2.05,32.54,W,32.64,W,30 JUN 26,695,35.93,D,36.19,I,0,49,0.00%,-.52,.01,16.03%,14.28,0,54.55%,5.47%,-1.69,-.06,2.03,,
,,0,"1,302",0.00%,.48,.00,16.54%,0,0,43.19%,<empty>,1.72,-.10,2.05,29.70,W,29.77,W,30 JUN 26,700,38.13,I,38.24,W,0,651,0.00%,-.54,.01,15.67%,19.28,0,56.92%,5.77%,-1.72,-.05,2.01,,
,,0,590,0.00%,.45,.00,16.20%,0,0,40.90%,<empty>,1.64,-.10,2.04,26.94,C,26.99,I,30 JUN 26,705,40.44,C,40.70,I,0,684,0.00%,-.57,.01,15.37%,24.28,0,59.33%,6.11%,-1.75,-.05,1.98,,
,,0,508,0.00%,.43,.00,15.90%,0,0,38.57%,<empty>,1.56,-.09,2.02,24.38,W,24.46,I,30 JUN 26,710,42.88,I,43.31,I,0,24,0.00%,-.60,.01,15.06%,29.28,0,61.80%,6.46%,-1.76,-.05,1.94,,
,,0,"5,167",0.00%,.40,.00,15.59%,0,0,36.20%,<empty>,1.47,-.09,2.00,21.91,W,22.03,I,30 JUN 26,715,45.61,W,46.12,I,0,37,0.00%,-.63,.01,14.80%,34.28,0,64.27%,6.85%,-1.77,-.04,1.88,,
,,0,469,0.00%,.38,.00,15.31%,0,0,33.83%,<empty>,1.39,-.09,1.96,19.65,I,19.73,I,30 JUN 26,720,48.52,W,49.13,W,0,"1,027",0.00%,-.67,.01,14.55%,39.28,0,66.75%,7.27%,-1.75,-.04,1.81,,
,,0,"1,564",0.00%,.35,.00,15.04%,0,0,31.46%,<empty>,1.30,-.08,1.92,17.52,I,17.63,N,30 JUN 26,725,51.76,I,52.48,N,0,24,0.00%,-.70,.01,14.40%,44.28,0,69.13%,7.75%,-1.72,-.04,1.72,,
,,0,331,0.00%,.33,.00,14.80%,0,0,29.12%,<empty>,1.21,-.08,1.87,15.62,W,15.67,I,30 JUN 26,730,55.04,W,55.68,C,0,44,0.00%,-.73,.01,14.11%,49.28,0,71.61%,8.21%,-1.66,-.03,1.61,,
,,0,109,0.00%,.30,.00,14.57%,0,0,26.81%,<empty>,1.12,-.07,1.81,13.79,I,13.89,D,30 JUN 26,735,58.77,W,59.41,C,0,"1,998",0.00%,-.76,.01,14.02%,54.28,0,73.83%,8.74%,-1.59,-.03,1.50,,
,,0,372,0.00%,.28,.00,14.36%,0,0,24.58%,<empty>,1.04,-.07,1.74,12.18,W,12.24,I,30 JUN 26,740,62.47,E,63.24,W,0,7,0.00%,-.80,.01,13.85%,59.28,0,76.09%,9.28%,-1.49,-.03,1.36,,
,,0,231,0.00%,.26,.00,14.17%,0,0,22.42%,<empty>,.95,-.07,1.66,10.70,C,10.78,I,30 JUN 26,745,66.65,E,67.22,C,<empty>,59,<empty>,-.83,.01,13.79%,64.28,0,78.11%,9.87%,-1.37,-.02,1.22,,
,,0,833,0.00%,.23,.00,13.99%,0,0,20.35%,<empty>,.87,-.06,1.58,9.35,I,9.45,I,30 JUN 26,750,70.73,Z,72.95,Z,0,9,0.00%,-.83,.01,14.35%,69.28,0,79.13%,10.59%,-1.37,-.02,1.18,,
,,0,126,0.00%,.21,.00,13.84%,0,0,18.41%,<empty>,.79,-.06,1.50,8.20,W,8.25,I,30 JUN 26,755,74.05,X,77.89,A,<empty>,6,<empty>,-.87,.01,14.15%,74.28,0,81.12%,11.19%,-1.20,-.02,1.00,,
,,0,210,0.00%,.19,.00,13.68%,0,0,16.54%,<empty>,.72,-.05,1.41,7.12,I,7.17,D,30 JUN 26,760,78.67,X,82.69,S,<empty>,0,<empty>,-.88,.01,14.44%,79.28,0,82.31%,11.88%,-1.13,-.02,.92,,
,,0,177,0.00%,.17,.00,13.56%,0,0,14.83%,<empty>,.65,-.05,1.32,6.18,N,6.24,D,30 JUN 26,765,83.41,H,86.67,D,<empty>,0,<empty>,-.91,.01,14.21%,84.28,0,84.16%,12.51%,-.90,-.01,.71,,
,,0,311,0.00%,.15,.00,13.45%,0,0,13.24%,<empty>,.58,-.05,1.23,5.35,W,5.42,C,30 JUN 26,770,87.92,S,91.60,S,<empty>,0,<empty>,-.93,.01,14.30%,89.28,0,85.43%,13.20%,-.74,-.01,.58,,
,,<empty>,144,<empty>,.14,.00,13.35%,0,0,11.78%,<empty>,.52,-.04,1.15,4.62,C,4.69,I,30 JUN 26,775,93.11,X,96.42,A,<empty>,0,<empty>,-.93,.00,14.84%,94.28,0,85.95%,13.93%,-.74,-.01,.57,,
,,0,347,0.00%,.12,.00,13.27%,0,0,10.45%,<empty>,.46,-.04,1.06,3.99,I,4.05,N,30 JUN 26,780,98.17,P,101.26,D,<empty>,0,<empty>,-.94,.00,15.26%,99.28,0,86.58%,14.66%,-.70,-.01,.53,,
,,0,111,0.00%,.11,.00,13.19%,0,0,9.23%,<empty>,.41,-.03,.97,3.44,C,3.48,I,30 JUN 26,785,102.66,D,106.27,S,<empty>,0,<empty>,-.96,.00,15.18%,104.28,0,87.84%,15.35%,-.47,-.01,.36,,
,,0,189,0.00%,.10,.00,13.13%,0,0,8.14%,<empty>,.37,-.03,.89,2.96,I,3.00,I,30 JUN 26,790,107.99,D,111.57,D,<empty>,0,<empty>,-.94,.00,16.40%,109.28,0,87.29%,16.14%,-.74,-.01,.54,,
,,0,557,0.00%,.09,.00,13.08%,0,0,7.15%,<empty>,.32,-.03,.81,2.54,C,2.58,I,30 JUN 26,795,113.03,P,116.22,C,<empty>,0,<empty>,-.95,.00,16.58%,114.28,0,88.09%,16.85%,-.62,-.01,.45,,
,,0,"1,460",0.00%,.08,.00,13.04%,0,0,6.28%,<empty>,.29,-.03,.74,2.19,W,2.22,I,30 JUN 26,800,117.61,S,121.22,C,<empty>,1,<empty>,-.97,.00,16.49%,119.28,0,89.16%,17.55%,-.39,-.01,.30,,
,,0,400,0.00%,.07,.00,12.99%,0,0,5.48%,<empty>,.25,-.02,.67,1.86,W,1.90,D,30 JUN 26,805,122.81,S,126.00,D,<empty>,0,<empty>,-.97,.00,16.93%,124.28,0,89.51%,18.28%,-.37,-.01,.29,,
,,0,753,0.00%,.06,.00,12.99%,0,0,4.82%,<empty>,.22,-.02,.61,1.62,W,1.64,W,30 JUN 26,810,127.51,E,131.22,S,<empty>,0,<empty>,-.97,.00,17.26%,129.28,0,89.97%,19.01%,-.31,-.01,.25,,
,,0,"1,150",0.00%,.05,.00,12.98%,0,0,4.22%,<empty>,.20,-.02,.55,1.39,C,1.42,I,30 JUN 26,815,132.81,X,136.20,D,<empty>,0,<empty>,-.96,.00,18.22%,134.28,0,89.68%,19.77%,-.50,-.01,.36,,
,,0,452,0.00%,.05,.00,12.98%,0,0,3.69%,<empty>,.17,-.02,.50,1.20,W,1.22,W,30 JUN 26,820,137.54,S,141.22,C,<empty>,0,<empty>,-.97,.00,18.30%,139.28,0,90.37%,20.48%,-.34,-.01,.27,,
,,0,326,0.00%,.04,.00,13.00%,0,0,3.24%,<empty>,.15,-.02,.45,1.04,W,1.06,I,30 JUN 26,825,142.64,S,146.17,T,<empty>,0,<empty>,-.97,.00,18.88%,144.28,0,90.48%,21.22%,-.38,-.01,.29,,
,,0,275,0.00%,.04,.00,13.02%,0,0,2.84%,<empty>,.13,-.01,.41,.90,W,.92,I,30 JUN 26,830,147.95,D,151.10,D,<empty>,0,<empty>,-.96,.00,19.73%,149.28,0,90.31%,21.97%,-.53,-.01,.38,,
,,0,634,0.00%,.03,.00,13.02%,0,0,2.47%,<empty>,.12,-.01,.36,.77,W,.79,W,30 JUN 26,835,152.84,D,156.00,D,<empty>,0,<empty>,-.96,.00,19.91%,154.28,0,90.80%,22.69%,-.42,-.01,.32,,
,,0,"1,004",0.00%,.03,.00,13.04%,0,0,2.16%,<empty>,.10,-.01,.33,.66,W,.69,I,30 JUN 26,840,157.90,H,161.17,A,<empty>,0,<empty>,-.95,.00,20.74%,159.28,0,90.66%,23.44%,-.55,-.01,.39,,
,,0,"1,091",0.00%,.02,.00,13.05%,0,0,1.87%,<empty>,.09,-.01,.29,.58,I,.58,I,30 JUN 26,845,162.54,S,166.07,D,<empty>,0,<empty>,-.97,.00,20.50%,164.28,0,91.49%,24.14%,-.25,-.01,.26,,
,,0,186,0.00%,.02,.00,13.11%,0,0,1.66%,<empty>,.08,-.01,.27,.50,I,.52,N,30 JUN 26,850,167.68,D,171.19,D,<empty>,0,<empty>,-.96,.00,21.44%,169.28,0,91.22%,24.90%,-.47,-.01,.35,,
,,0,50,0.00%,.02,.00,13.16%,0,0,1.45%,<empty>,.07,-.01,.24,.43,W,.46,N,30 JUN 26,855,173.07,D,176.12,S,<empty>,0,<empty>,-.95,.00,22.34%,174.28,0,91.00%,25.66%,-.61,-.01,.43,,
,,0,46,0.00%,.02,.00,13.23%,0,0,1.29%,<empty>,.06,-.01,.22,.39,W,.40,N,30 JUN 26,860,178.08,D,181.04,D,<empty>,0,<empty>,-.95,.00,22.75%,179.28,0,91.21%,26.39%,-.60,-.01,.42,,
,,0,25,0.00%,.01,.00,13.28%,0,0,1.14%,<empty>,.06,-.01,.20,.34,I,.35,N,30 JUN 26,865,182.55,S,186.19,D,<empty>,0,<empty>,-.96,.00,22.74%,184.28,0,91.74%,27.09%,-.45,-.01,.35,,
,,0,"2,349",0.00%,.01,.00,13.35%,0,0,1.01%,<empty>,.05,-.01,.18,.30,W,.31,N,30 JUN 26,870,187.73,S,191.22,S,<empty>,0,<empty>,-.95,.00,23.52%,189.28,0,91.61%,27.84%,-.55,-.01,.40,,

18 SEP 26  (291)  100

30 SEP 26  (303)  100 (Quarterlys)

18 DEC 26  (382)  100

15 JAN 27  (410)  100

19 MAR 27  (473)  100

17 JUN 27  (563)  100 (Weeklys)

17 DEC 27  (746)  100

21 JAN 28  (781)  100
