Stock quote and option quote for SPY on 12/1/25 10:00:29

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
681.53,D,-1.86,681.51,Q,681.53,Q,320 x 280,"17,840,712",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
97,1.07%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,<empty>,10,<empty>,.63,.00,18.78%,15.53,0,58.16%,<empty>,1.87,-.12,1.79,47.97,I,48.42,C,29 MAY 26,666,22.73,I,22.82,I,<empty>,18,<empty>,-.37,.00,17.75%,0,0,41.09%,3.54%,-1.17,-.07,1.79,,
,,<empty>,1,<empty>,.62,.00,18.74%,14.53,0,57.74%,<empty>,1.86,-.12,1.80,47.35,W,47.73,W,29 MAY 26,667,23.01,I,23.11,I,0,188,0.00%,-.37,.00,17.68%,0,0,41.50%,3.58%,-1.18,-.07,1.80,,
,,0,4,0.00%,.62,.00,18.63%,13.53,0,57.37%,<empty>,1.85,-.12,1.80,46.56,E,46.99,C,29 MAY 26,668,23.24,W,23.32,I,<empty>,22,<empty>,-.38,.00,17.57%,0,0,41.89%,3.61%,-1.19,-.07,1.80,,
,,0,6,0.00%,.62,.00,18.55%,12.53,0,56.97%,<empty>,1.84,-.12,1.81,45.85,B,46.30,E,29 MAY 26,669,23.54,W,23.64,W,<empty>,22,<empty>,-.38,.00,17.51%,0,0,42.33%,3.66%,-1.20,-.07,1.81,,
,,0,14,0.00%,.61,.00,18.50%,11.53,0,56.55%,<empty>,1.83,-.12,1.82,45.24,C,45.63,E,29 MAY 26,670,23.88,I,23.93,C,0,49,0.00%,-.39,.00,17.45%,0,0,42.76%,3.70%,-1.21,-.07,1.82,,
,,<empty>,0,<empty>,.61,.00,18.42%,10.53,0,56.14%,<empty>,1.82,-.12,1.82,44.54,E,44.93,Z,29 MAY 26,671,24.09,N,24.21,I,3,21,-14.89%,-.39,.00,17.34%,0,-4.24,43.17%,3.73%,-1.22,-.07,1.82,,
,,0,6,0.00%,.60,.00,18.31%,9.53,0,55.75%,<empty>,1.81,-.12,1.83,43.78,W,44.19,W,29 MAY 26,672,24.42,W,24.50,I,<empty>,20,<empty>,-.40,.00,17.27%,0,0,43.61%,3.78%,-1.23,-.07,1.83,,
,,0,160,0.00%,.60,.00,18.22%,8.53,0,55.35%,<empty>,1.80,-.12,1.83,43.06,E,43.49,B,29 MAY 26,673,24.76,W,24.86,W,0,22,0.00%,-.40,.00,17.22%,0,0,44.06%,3.83%,-1.24,-.07,1.83,,
,,<empty>,14,<empty>,.60,.00,18.20%,7.53,0,54.90%,<empty>,1.79,-.12,1.84,42.49,C,42.89,C,29 MAY 26,674,25.09,W,25.19,W,0,19,0.00%,-.41,.00,17.16%,0,0,44.51%,3.87%,-1.25,-.07,1.84,,
,,0,15,0.00%,.59,.00,18.09%,6.53,0,54.50%,<empty>,1.78,-.12,1.84,41.74,I,42.15,E,29 MAY 26,675,25.41,B,25.44,W,<empty>,23,<empty>,-.41,.01,17.07%,0,0,44.94%,3.91%,-1.26,-.07,1.84,,
,,0,162,0.00%,.59,.00,18.04%,5.53,0,54.06%,<empty>,1.77,-.12,1.85,41.13,C,41.53,C,29 MAY 26,676,25.65,D,25.74,I,0,29,0.00%,-.42,.01,16.97%,0,0,45.38%,3.95%,-1.27,-.07,1.85,,
,,<empty>,0,<empty>,.58,.00,17.96%,4.53,0,53.64%,<empty>,1.76,-.12,1.85,40.45,C,40.84,C,29 MAY 26,677,26.05,I,26.16,I,<empty>,23,<empty>,-.42,.01,16.94%,0,0,45.85%,4.01%,-1.29,-.07,1.85,,
,,0,161,0.00%,.58,.00,17.84%,3.53,0,53.23%,<empty>,1.75,-.12,1.86,39.71,E,40.08,T,29 MAY 26,678,26.35,I,26.46,I,<empty>,23,<empty>,-.43,.01,16.85%,0,0,46.30%,4.05%,-1.29,-.07,1.85,,
,,<empty>,1,<empty>,.57,.00,17.75%,2.53,0,52.80%,<empty>,1.74,-.12,1.86,39.00,W,39.42,W,29 MAY 26,679,26.69,W,26.82,D,<empty>,24,<empty>,-.43,.01,16.79%,0,0,46.77%,4.10%,-1.31,-.07,1.86,,
,,0,12,0.00%,.57,.00,17.68%,1.53,0,52.36%,<empty>,1.72,-.12,1.87,38.42,W,38.72,W,29 MAY 26,680,27.03,W,27.16,W,0,58,0.00%,-.44,.01,16.72%,0,0,47.23%,4.15%,-1.32,-.07,1.86,,
,,0,161,0.00%,.56,.00,17.60%,.53,0,51.91%,<empty>,1.71,-.12,1.87,37.73,E,38.08,E,29 MAY 26,681,27.38,W,27.44,I,0,26,0.00%,-.44,.01,16.63%,0,0,47.70%,4.19%,-1.32,-.07,1.87,,
,,0,14,0.00%,.56,.00,17.52%,0,0,51.47%,<empty>,1.70,-.11,1.87,37.05,C,37.45,W,29 MAY 26,682,27.67,I,27.77,W,<empty>,19,<empty>,-.45,.01,16.54%,.47,0,48.16%,4.24%,-1.33,-.07,1.87,,
,,0,12,0.00%,.56,.00,17.47%,0,0,51.01%,<empty>,1.69,-.11,1.88,36.48,W,36.84,Z,29 MAY 26,683,28.08,I,28.20,I,<empty>,23,<empty>,-.45,.01,16.50%,1.47,0,48.65%,4.30%,-1.34,-.07,1.87,,
,,0,27,0.00%,.55,.00,17.39%,0,0,50.56%,<empty>,1.67,-.11,1.88,35.86,E,36.15,E,29 MAY 26,684,28.44,I,28.51,W,0,19,0.00%,-.46,.01,16.41%,2.47,0,49.12%,4.34%,-1.35,-.07,1.87,,
,,0,26,0.00%,.55,.00,17.29%,0,0,50.11%,<empty>,1.66,-.11,1.88,35.16,I,35.50,C,29 MAY 26,685,28.82,W,28.93,I,0,16,0.00%,-.46,.01,16.36%,3.47,0,49.61%,4.40%,-1.36,-.07,1.87,,
,,0,38,0.00%,.52,.00,16.90%,0,0,47.78%,<empty>,1.60,-.11,1.89,32.15,W,32.22,I,29 MAY 26,690,30.74,J,30.88,W,6,388,+4.48%,-.49,.01,16.01%,8.47,+1.38,52.09%,4.67%,-1.41,-.06,1.88,,
,,0,20,0.00%,.50,.01,16.53%,0,0,45.36%,<empty>,1.53,-.11,1.90,29.16,C,29.23,I,29 MAY 26,695,32.81,I,32.93,W,0,328,0.00%,-.52,.01,15.66%,13.47,0,54.65%,4.96%,-1.45,-.06,1.87,,
,,9,52,-6.77%,.47,.01,16.17%,0,-1.86,42.87%,<empty>,1.45,-.11,1.89,26.33,C,26.39,D,29 MAY 26,700,35.06,I,35.19,I,<empty>,5,<empty>,-.55,.01,15.34%,18.47,0,57.28%,5.28%,-1.48,-.06,1.85,,
,,0,27,0.00%,.44,.01,15.83%,0,0,40.31%,<empty>,1.38,-.10,1.88,23.64,W,23.70,D,29 MAY 26,705,37.49,I,37.61,W,<empty>,2,<empty>,-.58,.01,15.01%,23.47,0,59.98%,5.63%,-1.50,-.05,1.82,,
,,0,36,0.00%,.42,.01,15.51%,0,0,37.71%,<empty>,1.30,-.10,1.86,21.12,C,21.18,M,29 MAY 26,710,40.03,C,40.26,E,0,4,0.00%,-.62,.01,14.69%,28.47,0,62.72%,5.99%,-1.51,-.05,1.77,,
,,<empty>,17,<empty>,.39,.01,15.20%,0,0,35.09%,<empty>,1.22,-.09,1.83,18.76,I,18.83,I,29 MAY 26,715,42.92,C,43.26,W,0,3,0.00%,-.65,.01,14.47%,33.47,0,65.43%,6.41%,-1.51,-.05,1.70,,
,,<empty>,8,<empty>,.36,.01,14.91%,0,0,32.46%,<empty>,1.13,-.09,1.79,16.59,I,16.65,I,29 MAY 26,720,46.00,E,46.40,Z,0,2,0.00%,-.69,.01,14.24%,38.47,0,68.14%,6.86%,-1.49,-.04,1.62,,
,,<empty>,5,<empty>,.33,.01,14.64%,0,0,29.85%,<empty>,1.05,-.09,1.73,14.58,I,14.65,I,29 MAY 26,725,49.35,C,49.72,C,<empty>,1,<empty>,-.72,.01,14.03%,43.47,0,70.79%,7.33%,-1.44,-.04,1.52,,
,,5,12,-5.65%,.31,.01,14.39%,0,-.76,27.29%,<empty>,.97,-.08,1.67,12.76,W,12.81,B,29 MAY 26,730,52.83,C,53.37,T,<empty>,1,<empty>,-.76,.01,13.86%,48.47,0,73.36%,7.84%,-1.38,-.03,1.40,,
,,0,6,0.00%,.28,.00,14.17%,0,0,24.80%,<empty>,.88,-.08,1.60,11.13,I,11.15,I,29 MAY 26,735,56.63,C,57.11,I,<empty>,1,<empty>,-.79,.01,13.69%,53.47,0,75.83%,8.39%,-1.29,-.03,1.27,,
,,0,123,0.00%,.25,.00,13.96%,0,0,22.41%,<empty>,.80,-.07,1.53,9.63,W,9.69,B,29 MAY 26,740,60.72,E,61.28,T,<empty>,1,<empty>,-.82,.01,13.69%,58.47,0,77.99%,8.98%,-1.20,-.03,1.14,,
,,<empty>,201,<empty>,.23,.00,13.78%,0,0,20.13%,<empty>,.73,-.07,1.45,8.32,I,8.37,I,29 MAY 26,745,63.43,C,65.48,W,<empty>,0,<empty>,-.89,.01,12.78%,63.47,0,81.47%,9.47%,-.88,-.02,.81,,
,,0,6,0.00%,.20,.00,13.62%,0,0,17.99%,<empty>,.65,-.06,1.36,7.16,I,7.21,I,29 MAY 26,750,67.95,D,71.23,E,<empty>,0,<empty>,-.89,.01,13.58%,68.47,0,82.07%,10.23%,-.93,-.02,.82,,
,,<empty>,8,<empty>,.18,.00,13.47%,0,0,15.99%,<empty>,.59,-.06,1.27,6.14,W,6.18,S,29 MAY 26,755,72.60,D,75.96,D,<empty>,0,<empty>,-.90,.01,13.79%,73.47,0,83.50%,10.91%,-.83,-.01,.71,,
,,0,26,0.00%,.16,.00,13.35%,0,0,14.14%,<empty>,.52,-.05,1.18,5.24,W,5.29,D,29 MAY 26,760,77.22,S,80.69,D,<empty>,1,<empty>,-.93,.01,13.87%,78.47,0,85.01%,11.59%,-.68,-.01,.57,,
,,0,66,0.00%,.14,.00,13.24%,0,0,12.46%,<empty>,.46,-.05,1.09,4.47,W,4.52,I,29 MAY 26,765,82.06,C,85.48,D,<empty>,0,<empty>,-.94,.01,14.07%,83.47,0,86.21%,12.30%,-.55,-.01,.46,,
,,0,343,0.00%,.13,.00,13.15%,0,0,10.94%,<empty>,.41,-.04,1.00,3.81,W,3.85,I,29 MAY 26,770,86.93,D,90.23,S,<empty>,0,<empty>,-.97,.01,14.09%,88.47,0,87.59%,13.00%,-.35,-.01,.29,,
,,<empty>,0,<empty>,.11,.00,13.08%,0,0,9.57%,<empty>,.36,-.04,.91,3.24,W,3.28,M,29 MAY 26,775,91.89,D,95.26,S,<empty>,0,<empty>,-.97,.00,14.60%,93.47,0,88.12%,13.73%,-.34,-.01,.28,,
,,1,34,<empty>,.10,.00,13.02%,0,<empty>,8.33%,<empty>,.32,-.03,.83,2.75,W,2.78,B,29 MAY 26,780,96.74,D,100.08,E,<empty>,0,<empty>,-1.00,.00,--,98.47,0,100.00%,14.44%,.00,.00,.00,,
,,0,10,0.00%,.09,.00,12.98%,0,0,7.26%,<empty>,.28,-.03,.75,2.34,W,2.37,B,29 MAY 26,785,101.66,C,105.20,S,<empty>,0,<empty>,-1.00,.00,--,103.47,0,100.00%,15.18%,.00,.00,.00,,
,,<empty>,2,<empty>,.07,.00,12.95%,0,0,6.30%,<empty>,.24,-.03,.68,1.98,W,2.02,I,29 MAY 26,790,106.68,A,110.12,D,<empty>,0,<empty>,-1.00,.00,--,108.47,0,100.00%,15.90%,.00,.00,.00,,
,,<empty>,0,<empty>,.07,.00,12.94%,0,0,5.48%,<empty>,.21,-.02,.61,1.69,D,1.72,I,29 MAY 26,795,111.65,D,114.98,S,<empty>,0,<empty>,-1.00,.00,--,113.47,0,100.00%,16.62%,.00,.00,.00,,
,,0,26,0.00%,.06,.00,12.93%,0,0,4.74%,<empty>,.18,-.02,.55,1.44,D,1.46,N,29 MAY 26,800,116.58,D,119.97,E,<empty>,0,<empty>,-1.00,.00,--,118.47,0,100.00%,17.35%,.00,.00,.00,,

18 JUN 26  (199)  100
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,0,8,0.00%,.98,.00,73.24%,436.53,0,94.99%,<empty>,1.12,-.04,.19,438.17,D,441.11,T,18 JUN 26,245,.52,I,.53,W,0,"10,032",0.00%,.00,.00,59.30%,0,0,1.60%,0.21%,-.02,-.01,.07,,
,,0,40,0.00%,.98,.00,71.96%,431.53,0,95.00%,<empty>,1.16,-.04,.19,433.26,D,436.21,A,18 JUN 26,250,.55,I,.56,I,0,"17,870",0.00%,-.01,.00,58.62%,0,0,1.66%,0.22%,-.02,-.01,.08,,
,,0,15,<empty>,.98,.00,71.36%,426.53,0,94.80%,<empty>,1.19,-.04,.20,428.38,M,431.54,C,18 JUN 26,255,.58,W,.60,D,0,713,0.00%,-.01,.00,58.00%,0,0,1.74%,0.23%,-.02,-.01,.08,,
,,<empty>,5,<empty>,.98,.00,69.60%,421.53,0,94.97%,<empty>,1.23,-.04,.20,423.37,D,426.54,W,18 JUN 26,260,.61,N,.62,I,0,"3,615",0.00%,-.01,.00,57.24%,0,0,1.80%,0.24%,-.02,-.01,.08,,
,,0,28,0.00%,.98,.00,68.50%,416.53,0,94.94%,<empty>,1.27,-.04,.20,418.51,D,421.64,W,18 JUN 26,265,.63,W,.64,W,0,101,0.00%,-.01,.00,56.42%,0,0,1.84%,0.24%,-.03,-.01,.09,,
,,0,8,0.00%,.98,.00,67.74%,411.53,0,94.80%,<empty>,1.30,-.04,.21,413.71,D,416.82,N,18 JUN 26,270,.66,W,.69,D,0,390,0.00%,-.01,.00,55.84%,0,0,1.93%,0.25%,-.03,-.01,.09,,
,,0,3,0.00%,.98,.00,66.63%,406.53,0,94.78%,<empty>,1.33,-.04,.22,408.79,D,411.97,N,18 JUN 26,275,.69,W,.71,I,0,381,0.00%,-.01,.00,55.09%,0,0,1.98%,0.26%,-.03,-.01,.10,,
,,0,3,<empty>,.98,.00,65.74%,401.53,0,94.69%,<empty>,1.36,-.04,.22,403.93,D,407.15,N,18 JUN 26,280,.73,W,.74,I,0,415,0.00%,-.01,.00,54.43%,0,0,2.05%,0.26%,-.03,-.01,.10,,
,,0,105,<empty>,.98,.00,64.72%,396.53,0,94.65%,<empty>,1.39,-.04,.23,399.08,D,402.26,C,18 JUN 26,285,.76,W,.77,W,0,150,0.00%,-.01,.00,53.73%,0,0,2.11%,0.27%,-.03,-.01,.11,,
,,0,204,0.00%,.97,.00,64.24%,391.53,0,94.41%,<empty>,1.42,-.05,.24,394.44,D,397.41,C,18 JUN 26,290,.80,W,.81,I,0,"3,191",0.00%,-.01,.00,53.12%,0,0,2.20%,0.28%,-.03,-.01,.11,,
,,0,352,0.00%,.97,.00,62.84%,386.53,0,94.51%,<empty>,1.45,-.04,.24,389.36,D,392.56,C,18 JUN 26,295,.83,W,.84,N,0,"4,213",0.00%,-.01,.00,52.42%,0,0,2.26%,0.28%,-.04,-.01,.12,,
,,0,431,0.00%,.97,.00,62.36%,381.53,0,94.28%,<empty>,1.48,-.05,.25,384.57,D,387.86,C,18 JUN 26,300,.87,W,.89,I,0,"9,225",0.00%,-.01,.00,51.84%,0,0,2.36%,0.29%,-.04,-.02,.12,,
,,0,551,0.00%,.97,.00,61.04%,376.53,0,94.37%,<empty>,1.51,-.05,.25,379.72,D,382.80,A,18 JUN 26,305,.91,W,.92,I,0,352,0.00%,-.01,.00,51.17%,0,0,2.43%,0.30%,-.04,-.02,.13,,
,,0,83,0.00%,.97,.00,60.17%,371.53,0,94.29%,<empty>,1.54,-.05,.26,374.81,M,378.02,C,18 JUN 26,310,.94,I,.96,I,0,358,0.00%,-.01,.00,50.51%,0,0,2.50%,0.31%,-.04,-.02,.13,,
,,0,56,0.00%,.97,.00,59.17%,366.53,0,94.26%,<empty>,1.57,-.05,.26,369.96,M,373.11,A,18 JUN 26,315,.99,W,1.00,I,0,302,0.00%,-.01,.00,49.91%,0,0,2.59%,0.32%,-.04,-.02,.14,,
,,0,23,0.00%,.97,.00,56.01%,361.53,0,95.07%,<empty>,1.61,-.04,.24,365.17,D,367.04,T,18 JUN 26,320,1.03,I,1.04,I,0,939,0.00%,-.01,.00,49.28%,0,0,2.68%,0.32%,-.05,-.02,.14,,
,,<empty>,61,<empty>,.97,.00,54.84%,356.53,0,95.13%,<empty>,1.64,-.04,.24,360.19,M,362.14,A,18 JUN 26,325,1.07,I,1.09,I,0,"1,976",0.00%,-.01,.00,48.67%,0,0,2.77%,0.33%,-.05,-.02,.15,,
,,0,62,0.00%,.97,.00,56.77%,351.53,0,93.95%,<empty>,1.65,-.05,.29,355.48,D,358.60,P,18 JUN 26,330,1.12,W,1.13,I,0,264,0.00%,-.01,.00,48.07%,0,0,2.86%,0.34%,-.05,-.02,.16,,
,,0,10,0.00%,.97,.00,55.96%,346.53,0,93.86%,<empty>,1.67,-.05,.30,350.63,D,353.78,N,18 JUN 26,335,1.17,W,1.18,I,0,480,0.00%,-.01,.00,47.49%,0,0,2.96%,0.35%,-.05,-.02,.16,,
,,<empty>,129,<empty>,.97,.00,55.10%,341.53,0,93.79%,<empty>,1.70,-.05,.30,345.72,D,348.98,D,18 JUN 26,340,1.22,Z,1.23,I,0,"1,691",0.00%,-.01,.00,46.90%,0,0,3.06%,0.36%,-.06,-.02,.17,,
,,<empty>,153,<empty>,.97,.00,54.00%,336.53,0,93.82%,<empty>,1.73,-.05,.31,340.78,D,344.06,D,18 JUN 26,345,1.26,I,1.27,N,0,975,0.00%,-.01,.00,46.26%,0,0,3.14%,0.37%,-.06,-.02,.18,,
,,0,211,0.00%,.97,.00,53.46%,331.53,0,93.62%,<empty>,1.75,-.05,.32,336.04,D,339.28,N,18 JUN 26,350,1.31,I,1.32,N,2,"12,834",-12.03%,-.01,.00,45.67%,0,-.19,3.25%,0.38%,-.06,-.02,.19,,
,,0,382,0.00%,.97,.00,52.41%,326.53,0,93.64%,<empty>,1.78,-.05,.32,331.10,D,334.38,D,18 JUN 26,355,1.36,W,1.37,W,0,341,0.00%,-.02,.00,45.08%,0,0,3.35%,0.39%,-.06,-.02,.19,,
,,0,100,<empty>,.96,.00,52.11%,321.53,0,93.32%,<empty>,1.80,-.06,.34,326.58,M,329.54,D,18 JUN 26,360,1.42,I,1.43,W,0,"10,518",0.00%,-.02,.00,44.53%,0,0,3.47%,0.40%,-.07,-.02,.20,,
,,0,113,0.00%,.96,.00,51.46%,316.53,0,93.15%,<empty>,1.82,-.06,.35,321.74,M,324.80,D,18 JUN 26,365,1.47,I,1.49,I,0,874,0.00%,-.02,.00,43.95%,0,0,3.58%,0.41%,-.07,-.02,.21,,
,,0,133,<empty>,.96,.00,50.16%,311.53,0,93.31%,<empty>,1.85,-.06,.35,316.60,D,319.90,D,18 JUN 26,370,1.53,I,1.55,I,0,646,0.00%,-.02,.00,43.40%,0,0,3.70%,0.42%,-.07,-.02,.22,,
,,0,196,0.00%,.96,.00,49.37%,306.53,0,93.22%,<empty>,1.87,-.06,.36,311.79,M,315.02,D,18 JUN 26,375,1.59,I,1.61,I,0,655,0.00%,-.02,.00,42.84%,0,0,3.82%,0.43%,-.08,-.02,.23,,
,,0,130,<empty>,.96,.00,49.02%,301.53,0,92.91%,<empty>,1.89,-.06,.37,307.11,D,310.32,P,18 JUN 26,380,1.65,W,1.68,W,0,311,0.00%,-.02,.00,42.29%,0,0,3.95%,0.44%,-.08,-.02,.24,,
,,0,182,0.00%,.96,.00,47.94%,296.53,0,92.96%,<empty>,1.92,-.06,.38,302.02,D,305.50,D,18 JUN 26,385,1.72,N,1.73,I,0,"2,557",0.00%,-.02,.00,41.72%,0,0,4.07%,0.45%,-.08,-.02,.25,,
,,0,181,0.00%,.96,.00,47.58%,291.53,0,92.65%,<empty>,1.94,-.06,.40,297.38,M,300.77,A,18 JUN 26,390,1.78,W,1.80,I,0,787,0.00%,-.02,.00,41.16%,0,0,4.20%,0.46%,-.09,-.02,.25,,
,,0,155,<empty>,.96,.00,46.79%,286.53,0,92.56%,<empty>,1.96,-.06,.40,292.61,D,295.84,D,18 JUN 26,395,1.87,W,1.86,W,0,768,0.00%,-.02,.00,40.65%,0,0,4.35%,0.47%,-.09,-.03,.27,,
,,0,181,0.00%,.96,.00,46.11%,281.53,0,92.41%,<empty>,1.98,-.06,.42,287.79,D,291.04,A,18 JUN 26,400,1.92,W,1.93,W,0,"12,322",0.00%,-.02,.00,40.06%,0,0,4.48%,0.48%,-.10,-.03,.28,,
,,0,208,0.00%,.96,.00,45.22%,276.53,0,92.38%,<empty>,2.01,-.06,.42,282.83,D,286.20,D,18 JUN 26,405,1.99,W,2.01,I,0,572,0.00%,-.02,.00,39.53%,0,0,4.63%,0.50%,-.10,-.03,.29,,
,,0,61,<empty>,.95,.00,44.54%,271.53,0,92.23%,<empty>,2.03,-.07,.43,278.10,D,281.31,D,18 JUN 26,410,2.07,N,2.09,D,0,"2,351",0.00%,-.03,.00,39.01%,0,0,4.79%,0.51%,-.10,-.03,.30,,
,,0,51,0.00%,.95,.00,43.85%,266.53,0,92.09%,<empty>,2.05,-.07,.44,273.19,D,276.59,D,18 JUN 26,415,2.15,D,2.16,W,0,627,0.00%,-.03,.00,38.47%,0,0,4.94%,0.52%,-.11,-.03,.31,,
,,0,104,0.00%,.95,.00,43.28%,261.53,0,91.87%,<empty>,2.07,-.07,.46,268.47,D,271.78,D,18 JUN 26,420,2.22,W,2.24,W,0,"11,403",0.00%,-.03,.00,37.93%,0,0,5.09%,0.53%,-.11,-.03,.32,,
,,0,177,0.00%,.95,.00,42.45%,256.53,0,91.81%,<empty>,2.09,-.07,.47,263.57,D,266.92,D,18 JUN 26,425,2.36,N,2.33,N,0,"9,196",0.00%,-.03,.00,37.50%,0,0,5.31%,0.55%,-.12,-.03,.34,,
,,0,210,0.00%,.95,.00,40.30%,251.53,0,92.56%,<empty>,2.13,-.06,.44,258.84,H,260.67,D,18 JUN 26,430,2.40,N,2.42,I,0,859,0.00%,-.03,.00,36.91%,0,0,5.45%,0.56%,-.12,-.03,.35,,
,,0,87,0.00%,.95,.00,41.40%,246.53,0,91.30%,<empty>,2.13,-.07,.50,254.06,D,257.48,D,18 JUN 26,435,2.50,W,2.51,I,0,"1,815",0.00%,-.03,.00,36.40%,0,0,5.64%,0.58%,-.13,-.03,.36,,
,,0,420,0.00%,.95,.00,39.43%,241.53,0,91.97%,<empty>,2.17,-.07,.48,249.24,H,251.40,A,18 JUN 26,440,2.59,W,2.60,W,0,"3,561",0.00%,-.03,.00,35.88%,0,0,5.83%,0.59%,-.14,-.03,.37,,
,,0,23,0.00%,.94,.00,40.19%,236.53,0,90.88%,<empty>,2.17,-.07,.53,244.69,M,247.75,D,18 JUN 26,445,2.69,W,2.71,I,0,"4,235",0.00%,-.03,.00,35.39%,0,0,6.04%,0.61%,-.14,-.03,.39,,
,,0,125,0.00%,.94,.00,39.28%,231.53,0,90.86%,<empty>,2.19,-.07,.54,239.59,D,242.99,D,18 JUN 26,450,2.80,W,2.82,I,0,"16,494",0.00%,-.04,.00,34.90%,0,0,6.26%,0.63%,-.15,-.03,.40,,
,,0,40,0.00%,.94,.00,38.85%,226.53,0,90.52%,<empty>,2.21,-.08,.56,234.91,D,238.31,D,18 JUN 26,455,2.91,W,2.93,I,0,"1,600",0.00%,-.04,.00,34.41%,0,0,6.48%,0.65%,-.16,-.03,.42,,
,,0,98,0.00%,.94,.00,38.14%,221.53,0,90.37%,<empty>,2.23,-.08,.57,230.04,D,233.52,D,18 JUN 26,460,3.03,N,3.05,I,0,"7,410",0.00%,-.04,.00,33.93%,0,0,6.72%,0.67%,-.16,-.03,.44,,
,,0,44,0.00%,.94,.00,37.65%,216.53,0,90.06%,<empty>,2.25,-.08,.59,225.37,D,228.78,D,18 JUN 26,465,3.15,I,3.17,I,0,"1,158",0.00%,-.04,.00,33.45%,0,0,6.96%,0.68%,-.17,-.04,.45,,
,,0,89,0.00%,.93,.00,36.90%,211.53,0,89.92%,<empty>,2.27,-.08,.60,220.52,D,223.93,D,18 JUN 26,470,3.29,N,3.30,D,0,"2,366",0.00%,-.04,.00,32.98%,0,0,7.22%,0.71%,-.18,-.04,.47,,
,,0,113,0.00%,.93,.00,36.43%,206.53,0,89.58%,<empty>,2.28,-.08,.62,215.86,D,219.22,D,18 JUN 26,475,3.43,W,3.44,D,0,"2,417",0.00%,-.05,.00,32.52%,0,0,7.50%,0.73%,-.19,-.04,.49,,
,,0,227,0.00%,.93,.00,36.06%,201.53,0,89.14%,<empty>,2.29,-.08,.65,211.28,M,214.58,T,18 JUN 26,480,3.58,W,3.59,D,0,"3,094",0.00%,-.05,.00,32.07%,0,0,7.79%,0.75%,-.20,-.04,.51,,
,,0,166,0.00%,.93,.00,35.35%,196.53,0,88.96%,<empty>,2.31,-.08,.66,206.46,D,209.74,D,18 JUN 26,485,3.73,I,3.76,I,0,"7,917",0.00%,-.05,.00,31.63%,0,0,8.10%,0.78%,-.21,-.04,.53,,
,,0,342,0.00%,.92,.00,34.86%,191.53,0,88.60%,<empty>,2.33,-.08,.69,201.86,D,204.98,D,18 JUN 26,490,3.91,W,3.93,I,0,"1,532",0.00%,-.05,.00,31.19%,0,0,8.44%,0.81%,-.22,-.04,.55,,
,,0,128,0.00%,.92,.00,34.23%,186.53,0,88.35%,<empty>,2.34,-.08,.70,196.93,D,200.37,D,18 JUN 26,495,4.07,I,4.09,U,0,"1,847",0.00%,-.06,.00,30.73%,0,0,8.76%,0.83%,-.23,-.04,.57,,
,,2,"1,098",-1.44%,.92,.00,33.74%,181.53,-2.84,87.97%,<empty>,2.36,-.09,.73,192.38,M,195.58,D,18 JUN 26,500,4.26,I,4.29,I,1,"15,233",-2.73%,-.06,.00,30.31%,0,-.12,9.13%,0.86%,-.24,-.04,.60,,
,,0,139,0.00%,.91,.00,33.20%,176.53,0,87.61%,<empty>,2.37,-.09,.75,187.59,D,190.97,D,18 JUN 26,505,4.46,I,4.49,I,0,"4,780",0.00%,-.06,.00,29.89%,0,0,9.51%,0.89%,-.25,-.04,.62,,
,,0,434,0.00%,.91,.00,32.60%,171.53,0,87.30%,<empty>,2.39,-.09,.77,182.89,D,186.20,D,18 JUN 26,510,4.68,W,4.71,D,0,"7,040",0.00%,-.07,.00,29.48%,0,0,9.92%,0.93%,-.27,-.04,.65,,
,,0,506,0.00%,.91,.00,32.11%,166.53,0,86.88%,<empty>,2.40,-.09,.80,178.20,D,181.58,H,18 JUN 26,515,4.91,I,4.94,I,0,"2,604",0.00%,-.07,.00,29.07%,0,0,10.36%,0.97%,-.28,-.05,.68,,
,,0,"4,039",0.00%,.91,.00,30.84%,161.53,0,87.17%,<empty>,2.43,-.09,.79,173.50,D,175.74,A,18 JUN 26,520,5.15,I,5.18,N,0,"12,166",0.00%,-.07,.00,28.67%,0,0,10.81%,1.00%,-.30,-.05,.70,,
