Stock quote and option quote for SPY on 12/1/25 09:23:32

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
680.22,K,-3.17,680.21,P,680.22,Q,760 x 160,"13,108,100",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
80,1.08%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,0,"8,989",0.00%,.79,.01,19.83%,35.22,0,77.19%,<empty>,.64,-.17,.70,42.31,W,42.64,W,16 JAN 26,645,5.17,I,5.19,S,4,"23,142",+5.53%,-.20,.01,18.87%,0,+.26,21.58%,0.81%,-.18,-.13,.68,,
,,1,"29,085",-1.76%,.77,.01,19.17%,30.22,-.70,74.57%,<empty>,.62,-.17,.74,38.06,S,38.38,U,16 JAN 26,650,5.86,E,5.89,W,32,"43,670",+11.32%,-.22,.01,18.23%,0,+.60,24.25%,0.91%,-.20,-.13,.73,,
,,1,"8,420",-4.56%,.74,.01,18.43%,25.22,-1.61,71.71%,<empty>,.60,-.18,.79,33.88,E,34.15,E,16 JAN 26,655,6.67,I,6.70,I,2,"14,496",+4.25%,-.25,.01,17.60%,0,+.26,27.29%,1.03%,-.22,-.14,.78,,
,,2,"9,242",-4.43%,.71,.01,17.68%,20.22,-1.43,68.49%,<empty>,.58,-.18,.84,29.79,S,30.04,S,16 JAN 26,660,7.62,W,7.66,I,71,"38,637",+7.22%,-.29,.01,16.99%,0,+.50,30.74%,1.17%,-.25,-.14,.83,,
,,0,"12,592",0.00%,.67,.01,17.05%,15.22,0,64.73%,<empty>,.55,-.18,.88,25.93,E,26.18,E,16 JAN 26,665,8.73,S,8.76,I,4,"23,395",+5.16%,-.32,.01,16.38%,0,+.41,34.61%,1.33%,-.28,-.14,.88,,
,,3,"14,957",-4.83%,.63,.01,16.39%,10.22,-1.18,60.57%,<empty>,.52,-.18,.92,22.25,E,22.44,E,16 JAN 26,670,10.02,W,10.10,B,16,"19,542",+6.38%,-.37,.01,15.80%,0,+.58,38.96%,1.52%,-.32,-.14,.92,,
,,15,"14,327",-3.56%,.58,.01,15.76%,5.22,-.73,55.95%,<empty>,.48,-.18,.95,18.78,T,18.92,T,16 JAN 26,675,11.55,E,11.61,I,87,"12,524",+9.79%,-.42,.01,15.22%,0,+1.03,43.76%,1.75%,-.36,-.14,.95,,
,,30,"15,556",-9.45%,.53,.01,15.16%,.22,-1.65,50.88%,<empty>,.44,-.17,.97,15.60,I,15.64,I,16 JAN 26,680,13.35,W,13.40,I,37,"15,895",+6.38%,-.47,.01,14.67%,0,+.78,49.02%,2.01%,-.40,-.14,.97,,
,,7,"12,820",-9.71%,.47,.01,14.58%,0,-1.39,45.42%,<empty>,.40,-.17,.97,12.64,I,12.68,I,16 JAN 26,685,15.49,I,15.53,W,7,"3,130",+5.39%,-.53,.01,14.19%,4.78,+.76,54.65%,2.32%,-.43,-.13,.97,,
,,5,"18,507",-4.25%,.42,.01,14.03%,0,-.47,39.66%,<empty>,.35,-.16,.95,10.00,W,10.03,W,16 JAN 26,690,17.91,W,18.15,W,0,"2,557",0.00%,-.59,.01,13.80%,9.78,0,60.48%,2.68%,-.47,-.12,.94,,
,,15,"11,049",-10.49%,.36,.01,13.57%,0,-.95,33.80%,<empty>,.30,-.14,.91,7.74,S,7.77,I,16 JAN 26,695,20.81,W,21.08,W,8,"1,008",+6.63%,-.65,.01,13.50%,14.78,+1.29,66.27%,3.11%,-.49,-.11,.90,,
,,"2,189","47,504",-13.45%,.30,.01,13.16%,0,-.92,28.05%,<empty>,.25,-.13,.84,5.84,I,5.87,I,16 JAN 26,700,23.62,P,24.37,B,0,"1,420",0.00%,-.72,.01,12.97%,19.78,0,72.20%,3.55%,-.51,-.09,.82,,
,,37,"15,344",-13.10%,.24,.01,12.84%,0,-.68,22.69%,<empty>,.21,-.11,.76,4.33,C,4.35,W,16 JAN 26,705,27.75,U,28.08,E,0,279,0.00%,-.77,.01,13.15%,24.78,0,76.81%,4.12%,-.51,-.08,.74,,
,,110,"22,370",-17.37%,.19,.01,12.59%,0,-.66,17.88%,<empty>,.16,-.09,.66,3.14,W,3.17,I,16 JAN 26,710,31.70,E,32.20,T,0,422,0.00%,-.82,.01,13.17%,29.78,0,81.09%,4.71%,-.49,-.07,.64,,
,,6,"17,310",-10.47%,.15,.01,12.44%,0,-.29,13.85%,<empty>,.13,-.08,.57,2.27,I,2.29,I,16 JAN 26,715,34.91,S,37.40,X,0,15,0.00%,-.86,.01,13.11%,34.78,0,84.95%,5.33%,-.45,-.05,.53,,
,,3,"13,824",-14.29%,.11,.01,12.35%,0,-.28,10.51%,<empty>,.10,-.06,.47,1.62,D,1.63,N,16 JAN 26,720,39.44,S,42.13,N,0,73,0.00%,-.89,.01,13.55%,39.78,0,87.40%,6.00%,-.41,-.05,.45,,
,,18,"19,122",-14.18%,.09,.01,12.32%,0,-.20,7.90%,<empty>,.07,-.05,.38,1.15,M,1.17,D,16 JAN 26,725,44.11,X,46.58,X,0,2,0.00%,-.92,.01,13.56%,44.78,0,90.10%,6.67%,-.34,-.03,.35,,
,,16,"13,582",-8.00%,.06,.00,12.37%,0,-.08,5.93%,<empty>,.06,-.04,.31,.83,U,.84,W,16 JAN 26,730,48.92,N,51.37,X,0,0,0.00%,-.94,.01,13.97%,49.78,0,91.74%,7.38%,-.28,-.03,.28,,
,,4,"19,866",-18.42%,.05,.00,12.47%,0,-.14,4.44%,<empty>,.04,-.03,.25,.60,I,.61,D,16 JAN 26,735,53.81,I,56.23,X,<empty>,0,<empty>,-.95,.00,14.50%,54.78,0,92.92%,8.09%,-.23,-.02,.23,,
,,0,"21,500",0.00%,.04,.00,12.64%,0,0,3.37%,<empty>,.03,-.03,.20,.45,U,.45,W,16 JAN 26,740,58.65,C,61.14,X,<empty>,0,<empty>,-.96,.00,14.90%,59.78,0,94.05%,8.81%,-.16,-.02,.18,,
,,3,"9,746",-14.63%,.03,.00,12.82%,0,-.06,2.55%,<empty>,.02,-.02,.16,.33,I,.34,W,16 JAN 26,745,63.69,I,66.07,X,<empty>,0,<empty>,-.96,.00,15.84%,64.78,0,94.39%,9.54%,-.15,-.02,.18,,
,,71,"15,025",-10.34%,.02,.00,13.04%,0,-.03,1.96%,<empty>,.02,-.02,.13,.25,W,.26,W,16 JAN 26,750,68.65,S,71.03,X,0,0,0.00%,-.96,.00,16.63%,69.78,0,94.82%,10.27%,-.13,-.02,.17,,
,,0,"4,062",0.00%,.02,.00,13.36%,0,0,1.57%,<empty>,.02,-.02,.11,.20,U,.21,I,16 JAN 26,755,73.55,C,75.92,A,<empty>,0,<empty>,-1.00,.00,--,74.78,0,100.00%,10.99%,.00,.00,.00,,
,,0,"3,934",0.00%,.01,.00,13.56%,0,0,1.20%,<empty>,.01,-.01,.09,.15,I,.16,N,16 JAN 26,760,78.59,I,80.96,X,<empty>,0,<empty>,-1.00,.00,--,79.78,0,100.00%,11.73%,.00,.00,.00,,
,,3,"2,043",-14.29%,.01,.00,13.86%,0,-.02,0.96%,<empty>,.01,-.01,.07,.12,I,.13,N,16 JAN 26,765,83.56,S,85.94,X,<empty>,0,<empty>,-1.00,.00,--,84.78,0,100.00%,12.46%,.00,.00,.00,,
,,0,"13,935",0.00%,.01,.00,14.23%,0,0,0.80%,<empty>,.01,-.01,.06,.10,I,.11,I,16 JAN 26,770,88.51,C,90.82,H,<empty>,0,<empty>,-1.00,.00,--,89.78,0,100.00%,13.18%,.00,.00,.00,,
,,1,"2,476",-20.00%,.01,.00,14.51%,0,-.02,0.64%,<empty>,.01,-.01,.05,.08,W,.09,W,16 JAN 26,775,93.53,E,95.94,C,0,0,<empty>,-1.00,.00,--,94.78,0,100.00%,13.93%,.00,.00,.00,,
,,0,"2,802",0.00%,.01,.00,14.93%,0,0,0.56%,<empty>,.01,-.01,.05,.07,W,.08,I,16 JAN 26,780,98.39,S,101.01,C,0,0,<empty>,-1.00,.00,--,99.78,0,100.00%,14.66%,.00,.00,.00,,
,,0,"1,300",0.00%,.01,.00,15.31%,0,0,0.47%,<empty>,.00,-.01,.04,.06,W,.07,I,16 JAN 26,785,103.41,S,105.90,E,<empty>,0,<empty>,-1.00,.00,--,104.78,0,100.00%,15.38%,.00,.00,.00,,
,,0,"4,055",0.00%,.00,.00,15.64%,0,0,0.40%,<empty>,.00,-.01,.03,.05,W,.06,I,16 JAN 26,790,108.49,N,110.91,E,<empty>,0,<empty>,-1.00,.00,--,109.78,0,100.00%,16.13%,.00,.00,.00,,
,,0,"1,679",0.00%,.00,.00,16.23%,0,0,0.38%,<empty>,.00,-.01,.03,.05,W,.06,W,16 JAN 26,795,113.47,N,115.81,H,<empty>,0,<empty>,-1.00,.00,--,114.78,0,100.00%,16.85%,.00,.00,.00,,
,,0,"19,767",0.00%,.00,.00,16.45%,0,0,0.31%,<empty>,.00,.00,.03,.04,N,.05,W,16 JAN 26,800,118.48,A,120.77,H,<empty>,0,<empty>,-1.00,.00,--,119.78,0,100.00%,17.58%,.00,.00,.00,,
,,0,"1,889",0.00%,.00,.00,17.04%,0,0,0.30%,<empty>,.00,.00,.03,.04,I,.05,I,16 JAN 26,805,123.40,I,125.75,A,<empty>,0,<empty>,-1.00,.00,--,124.78,0,100.00%,18.31%,.00,.00,.00,,
,,0,"7,833",0.00%,.00,.00,17.18%,0,0,0.23%,<empty>,.00,.00,.02,.03,I,.04,W,16 JAN 26,810,128.48,S,130.86,X,<empty>,0,<empty>,-1.00,.00,--,129.78,0,100.00%,19.06%,.00,.00,.00,,
,,0,"3,046",0.00%,.00,.00,17.73%,0,0,0.23%,<empty>,.00,.00,.02,.03,W,.04,W,16 JAN 26,815,133.48,S,135.84,S,<empty>,0,<empty>,-1.00,.00,--,134.78,0,100.00%,19.79%,.00,.00,.00,,
,,0,"1,697",0.00%,.00,.00,18.27%,0,0,0.22%,<empty>,.00,.00,.02,.03,D,.04,I,16 JAN 26,820,138.48,S,140.82,H,<empty>,0,<empty>,-1.00,.00,--,139.78,0,100.00%,20.53%,.00,.00,.00,,
,,0,"10,696",0.00%,.00,.00,18.81%,0,0,0.21%,<empty>,.00,.00,.02,.03,D,.04,W,16 JAN 26,825,143.48,S,145.86,X,<empty>,0,<empty>,-1.00,.00,--,144.78,0,100.00%,21.26%,.00,.00,.00,,
,,1,"6,778",-50.00%,.00,.00,18.75%,0,-.02,0.15%,<empty>,.00,.00,.02,.02,W,.03,W,16 JAN 26,830,148.48,S,150.80,S,<empty>,0,<empty>,-1.00,.00,--,149.78,0,100.00%,21.99%,.00,.00,.00,,
,,0,"9,634",0.00%,.00,.00,19.27%,0,0,0.15%,<empty>,.00,.00,.01,.02,W,.03,W,16 JAN 26,835,153.48,I,155.87,X,<empty>,0,<empty>,-1.00,.00,--,154.78,0,100.00%,22.74%,.00,.00,.00,,
,,0,"32,482",0.00%,.00,.00,19.78%,0,0,0.15%,<empty>,.00,.00,.01,.02,W,.03,W,16 JAN 26,840,158.49,I,160.87,C,<empty>,0,<empty>,-1.00,.00,--,159.78,0,100.00%,23.47%,.00,.00,.00,,

30 JAN 26  (60)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,<empty>,0,<empty>,.98,.00,62.27%,265.22,0,96.63%,<empty>,.66,-.08,.13,266.03,D,268.58,D,30 JAN 26,415,.31,I,.33,I,0,"3,976",0.00%,-.01,.00,51.23%,0,0,1.15%,0.08%,-.01,-.02,.05,,
,,0,0,0.00%,.98,.00,61.47%,260.22,0,96.48%,<empty>,.67,-.08,.13,261.17,E,263.64,D,30 JAN 26,420,.33,I,.34,W,0,296,0.00%,-.01,.00,50.40%,0,0,1.20%,0.08%,-.01,-.02,.05,,
,,<empty>,0,<empty>,.98,.00,59.93%,255.22,0,96.51%,<empty>,.68,-.08,.13,256.03,X,258.78,D,30 JAN 26,425,.34,I,.35,W,0,615,0.00%,-.01,.00,49.46%,0,0,1.24%,0.08%,-.01,-.02,.06,,
,,<empty>,0,<empty>,.98,.00,59.31%,250.22,0,96.30%,<empty>,.69,-.08,.14,251.30,E,253.76,D,30 JAN 26,430,.37,N,.38,I,0,479,0.00%,-.01,.00,48.88%,0,0,1.34%,0.09%,-.01,-.02,.06,,
,,0,0,0.00%,.98,.00,58.25%,245.22,0,96.21%,<empty>,.69,-.08,.15,246.35,E,248.84,D,30 JAN 26,435,.38,I,.39,W,0,317,0.00%,-.01,.00,47.93%,0,0,1.38%,0.09%,-.01,-.02,.06,,
,,<empty>,0,<empty>,.98,.00,56.82%,240.22,0,96.22%,<empty>,.70,-.08,.15,241.20,X,244.01,C,30 JAN 26,440,.40,I,.41,W,0,"1,298",0.00%,-.01,.00,47.15%,0,0,1.45%,0.09%,-.01,-.02,.07,,
,,<empty>,0,<empty>,.97,.00,56.10%,235.22,0,96.02%,<empty>,.71,-.09,.16,236.36,S,239.08,C,30 JAN 26,445,.43,N,.44,W,<empty>,315,<empty>,-.01,.00,46.50%,0,0,1.55%,0.10%,-.01,-.03,.07,,
,,0,48,0.00%,.97,.00,54.40%,230.22,0,96.11%,<empty>,.72,-.08,.15,231.32,X,234.05,C,30 JAN 26,450,.44,I,.46,I,0,"8,204",0.00%,-.01,.00,45.61%,0,0,1.60%,0.10%,-.01,-.03,.07,,
,,<empty>,0,<empty>,.97,.00,53.93%,225.22,0,95.83%,<empty>,.72,-.09,.17,226.38,X,229.30,W,30 JAN 26,455,.47,I,.48,I,0,333,0.00%,-.01,.00,44.86%,0,0,1.69%,0.10%,-.01,-.03,.08,,
,,<empty>,79,<empty>,.97,.00,51.84%,220.22,0,96.07%,<empty>,.73,-.08,.16,221.26,A,224.21,D,30 JAN 26,460,.49,I,.51,W,0,110,0.00%,-.01,.00,44.09%,0,0,1.78%,0.11%,-.01,-.03,.08,,
,,0,2,0.00%,.97,.00,51.77%,215.22,0,95.64%,<empty>,.74,-.09,.18,216.71,C,219.21,D,30 JAN 26,465,.52,I,.53,N,0,256,0.00%,-.01,.00,43.31%,0,0,1.87%,0.11%,-.01,-.03,.09,,
,,0,37,0.00%,.97,.00,52.45%,210.22,0,94.90%,<empty>,.74,-.10,.20,211.80,E,214.91,D,30 JAN 26,470,.55,J,.55,M,0,623,0.00%,-.01,.00,42.52%,0,0,1.96%,0.12%,-.02,-.03,.09,,
,,0,4,0.00%,.97,.00,49.32%,205.22,0,95.54%,<empty>,.75,-.09,.18,206.63,X,209.42,D,30 JAN 26,475,.58,I,.59,W,4,409,-37.63%,-.01,.00,41.82%,0,-.35,2.08%,0.12%,-.02,-.03,.10,,
,,0,15,0.00%,.97,.00,48.23%,200.22,0,95.44%,<empty>,.76,-.09,.19,201.70,X,204.46,D,30 JAN 26,480,.61,U,.62,W,0,"1,067",0.00%,-.01,.00,41.05%,0,0,2.19%,0.13%,-.02,-.03,.10,,
,,<empty>,1,<empty>,.97,.00,47.86%,195.22,0,95.06%,<empty>,.76,-.10,.20,196.99,E,199.56,D,30 JAN 26,485,.64,I,.65,W,0,124,0.00%,-.02,.00,40.28%,0,0,2.30%,0.13%,-.02,-.03,.11,,
,,0,14,0.00%,.96,.00,46.88%,190.22,0,94.91%,<empty>,.77,-.10,.21,192.07,E,194.64,D,30 JAN 26,490,.67,I,.68,N,0,260,0.00%,-.02,.00,39.49%,0,0,2.41%,0.14%,-.02,-.04,.11,,
,,<empty>,3,<empty>,.96,.00,45.23%,185.22,0,95.03%,<empty>,.78,-.10,.21,186.90,X,189.69,D,30 JAN 26,495,.70,I,.72,N,0,736,0.00%,-.02,.00,38.72%,0,0,2.54%,0.14%,-.02,-.04,.12,,
,,0,141,0.00%,.96,.00,43.87%,180.22,0,95.04%,<empty>,.79,-.09,.21,181.80,A,184.78,P,30 JAN 26,500,.75,I,.76,W,1,"1,466",-22.11%,-.02,.00,38.03%,0,-.21,2.70%,0.15%,-.02,-.04,.13,,
,,0,131,0.00%,.96,.00,43.30%,175.22,0,94.69%,<empty>,.79,-.10,.22,177.06,X,179.85,D,30 JAN 26,505,.78,I,.80,W,0,625,0.00%,-.02,.00,37.24%,0,0,2.84%,0.16%,-.02,-.04,.13,,
,,0,5,0.00%,.96,.00,42.20%,170.22,0,94.58%,<empty>,.80,-.10,.23,172.14,X,174.87,D,30 JAN 26,510,.83,I,.84,W,0,374,0.00%,-.02,.00,36.51%,0,0,3.00%,0.16%,-.03,-.04,.14,,
,,0,5,0.00%,.96,.00,41.38%,165.22,0,94.33%,<empty>,.81,-.10,.24,167.22,X,170.02,D,30 JAN 26,515,.88,I,.89,W,0,656,0.00%,-.02,.00,35.80%,0,0,3.18%,0.17%,-.03,-.04,.15,,
,,0,13,0.00%,.96,.00,40.29%,160.22,0,94.20%,<empty>,.81,-.10,.25,162.30,X,165.05,D,30 JAN 26,520,.93,I,.94,W,0,489,0.00%,-.02,.00,35.06%,0,0,3.37%,0.18%,-.03,-.04,.16,,
,,<empty>,9,<empty>,.95,.00,39.51%,155.22,0,93.90%,<empty>,.82,-.11,.26,157.39,X,160.22,D,30 JAN 26,525,.98,I,.99,W,0,328,0.00%,-.03,.00,34.31%,0,0,3.57%,0.19%,-.03,-.05,.17,,
,,0,24,0.00%,.95,.00,38.63%,150.22,0,93.64%,<empty>,.82,-.11,.27,152.48,X,155.35,S,30 JAN 26,530,1.04,I,1.05,I,0,587,0.00%,-.03,.00,33.60%,0,0,3.79%,0.20%,-.03,-.05,.18,,
,,0,8,0.00%,.95,.00,37.70%,145.22,0,93.39%,<empty>,.83,-.11,.28,147.58,X,150.45,S,30 JAN 26,535,1.10,I,1.11,I,0,299,0.00%,-.03,.00,32.87%,0,0,4.02%,0.21%,-.04,-.05,.19,,
,,<empty>,5,<empty>,.95,.00,36.79%,140.22,0,93.12%,<empty>,.83,-.11,.29,142.68,X,145.56,S,30 JAN 26,540,1.16,I,1.18,W,0,"1,305",0.00%,-.03,.00,32.14%,0,0,4.27%,0.22%,-.04,-.05,.20,,
,,0,183,0.00%,.95,.00,35.54%,135.22,0,93.04%,<empty>,.84,-.11,.30,137.62,A,140.64,D,30 JAN 26,545,1.24,U,1.25,I,0,"17,665",0.00%,-.03,.00,31.44%,0,0,4.55%,0.23%,-.04,-.05,.21,,
,,0,72,0.00%,.94,.00,35.16%,130.22,0,92.40%,<empty>,.84,-.12,.32,133.02,S,135.79,S,30 JAN 26,550,1.31,I,1.33,W,0,"2,123",0.00%,-.04,.00,30.71%,0,0,4.85%,0.24%,-.04,-.05,.23,,
,,0,9,0.00%,.94,.00,34.22%,125.22,0,92.09%,<empty>,.85,-.12,.33,128.32,E,130.71,C,30 JAN 26,555,1.40,I,1.42,W,0,492,0.00%,-.04,.00,30.02%,0,0,5.19%,0.25%,-.05,-.06,.24,,
,,<empty>,14,<empty>,.93,.00,33.54%,120.22,0,91.58%,<empty>,.85,-.12,.35,123.44,C,126.00,D,30 JAN 26,560,1.50,W,1.51,W,0,"5,951",0.00%,-.04,.00,29.33%,0,0,5.55%,0.27%,-.05,-.06,.26,,
,,0,19,0.00%,.93,.00,32.28%,115.22,0,91.45%,<empty>,.86,-.12,.36,118.30,X,121.15,C,30 JAN 26,565,1.61,W,1.62,W,0,469,0.00%,-.05,.00,28.66%,0,0,5.97%,0.29%,-.06,-.06,.27,,
,,0,9,0.00%,.93,.00,31.21%,110.22,0,91.17%,<empty>,.86,-.12,.37,113.45,D,116.15,E,30 JAN 26,570,1.72,I,1.74,W,0,699,0.00%,-.05,.00,27.98%,0,0,6.41%,0.30%,-.06,-.06,.29,,
,,<empty>,4,<empty>,.92,.00,31.41%,108.22,0,90.56%,<empty>,.86,-.13,.39,111.80,S,114.34,D,30 JAN 26,572,1.77,I,1.79,W,0,272,0.00%,-.05,.00,27.71%,0,0,6.60%,0.31%,-.06,-.07,.30,,
,,<empty>,5,<empty>,.92,.00,31.06%,107.22,0,90.61%,<empty>,.86,-.13,.39,110.69,E,113.37,D,30 JAN 26,573,1.80,U,1.82,W,0,443,0.00%,-.05,.00,27.59%,0,0,6.71%,0.32%,-.06,-.07,.30,,
,,<empty>,0,<empty>,.92,.00,30.69%,106.22,0,90.67%,<empty>,.86,-.12,.39,109.62,D,112.35,E,30 JAN 26,574,1.83,I,1.85,W,0,95,0.00%,-.05,.00,27.46%,0,0,6.82%,0.32%,-.06,-.07,.31,,
,,0,21,0.00%,.92,.00,30.96%,105.22,0,90.22%,<empty>,.86,-.13,.40,108.62,X,111.77,Z,30 JAN 26,575,1.86,W,1.88,I,0,"3,170",0.00%,-.06,.00,27.34%,0,0,6.93%,0.33%,-.07,-.07,.31,,
,,0,11,0.00%,.92,.00,30.72%,104.22,0,90.17%,<empty>,.86,-.13,.41,107.94,E,110.46,Z,30 JAN 26,576,1.89,U,1.90,U,0,603,0.00%,-.06,.00,27.20%,0,0,7.03%,0.33%,-.07,-.07,.32,,
,,<empty>,2,<empty>,.92,.00,30.20%,103.22,0,90.35%,<empty>,.86,-.13,.40,106.69,X,109.50,S,30 JAN 26,577,1.91,U,1.93,W,0,84,0.00%,-.06,.00,27.06%,0,0,7.12%,0.33%,-.07,-.07,.32,,
,,0,17,0.00%,.92,.00,30.06%,102.22,0,90.22%,<empty>,.87,-.13,.41,105.73,X,108.55,D,30 JAN 26,578,1.94,I,1.96,W,<empty>,52,<empty>,-.06,.00,26.93%,0,0,7.24%,0.34%,-.07,-.07,.32,,
,,<empty>,1,<empty>,.92,.00,30.29%,101.22,0,89.79%,<empty>,.86,-.13,.42,105.05,E,107.63,Z,30 JAN 26,579,1.98,U,1.99,U,0,23,0.00%,-.06,.00,26.81%,0,0,7.36%,0.34%,-.07,-.07,.33,,
,,0,375,0.00%,.91,.00,30.11%,100.22,0,89.68%,<empty>,.86,-.13,.42,104.08,E,106.67,D,30 JAN 26,580,2.01,I,2.03,I,0,679,0.00%,-.06,.00,26.69%,0,0,7.49%,0.35%,-.07,-.07,.33,,
,,<empty>,1,<empty>,.92,.00,29.65%,99.22,0,89.81%,<empty>,.87,-.13,.42,102.84,X,105.74,E,30 JAN 26,581,2.05,U,2.06,W,0,35,0.00%,-.06,.00,26.57%,0,0,7.61%,0.35%,-.07,-.07,.34,,
,,<empty>,6,<empty>,.91,.00,29.69%,98.22,0,89.52%,<empty>,.86,-.13,.43,102.16,S,104.67,Z,30 JAN 26,582,2.04,I,2.08,W,<empty>,145,<empty>,-.06,.00,26.36%,0,0,7.67%,0.36%,-.07,-.07,.34,,
,,<empty>,0,<empty>,.91,.00,29.15%,97.22,0,89.72%,<empty>,.87,-.13,.43,100.93,Z,103.66,S,30 JAN 26,583,2.12,U,2.13,W,0,50,0.00%,-.06,.00,26.33%,0,0,7.87%,0.37%,-.08,-.07,.35,,
,,<empty>,1,<empty>,.91,.00,28.99%,96.22,0,89.60%,<empty>,.87,-.13,.43,99.96,X,102.71,S,30 JAN 26,584,2.15,U,2.16,U,0,83,0.00%,-.06,.00,26.19%,0,0,7.99%,0.37%,-.08,-.07,.35,,
,,0,53,0.00%,.91,.00,28.83%,95.22,0,89.48%,<empty>,.87,-.13,.43,99.00,X,101.75,Z,30 JAN 26,585,2.18,W,2.19,W,1,324,-58.66%,-.07,.00,26.05%,0,-3.25,8.10%,0.37%,-.08,-.07,.36,,
,,<empty>,1,<empty>,.91,.00,28.68%,94.22,0,89.35%,<empty>,.87,-.13,.44,98.04,X,100.80,Z,30 JAN 26,586,2.21,I,2.24,I,0,136,0.00%,-.07,.00,25.93%,0,0,8.25%,0.38%,-.08,-.07,.36,,
,,<empty>,17,<empty>,.91,.00,28.88%,93.22,0,88.90%,<empty>,.87,-.13,.45,97.09,A,100.16,Z,30 JAN 26,587,2.25,I,2.27,W,1,88,-5.22%,-.07,.00,25.80%,0,-.13,8.38%,0.39%,-.08,-.07,.37,,
,,<empty>,1,<empty>,.91,.00,28.47%,92.22,0,88.99%,<empty>,.87,-.13,.45,96.13,X,98.98,C,30 JAN 26,588,2.30,U,2.31,W,<empty>,34,<empty>,-.07,.00,25.70%,0,0,8.53%,0.39%,-.08,-.08,.37,,
,,<empty>,1,<empty>,.91,.00,28.31%,91.22,0,88.85%,<empty>,.87,-.13,.46,95.18,C,98.02,Z,30 JAN 26,589,2.33,U,2.34,U,0,377,0.00%,-.07,.00,25.55%,0,0,8.66%,0.40%,-.08,-.08,.38,,
,,0,43,0.00%,.91,.00,28.03%,90.22,0,88.82%,<empty>,.87,-.13,.46,94.24,N,96.94,D,30 JAN 26,590,2.36,I,2.38,W,0,839,0.00%,-.07,.00,25.41%,0,0,8.79%,0.40%,-.09,-.08,.38,,
,,<empty>,24,<empty>,.90,.00,27.91%,89.22,0,88.64%,<empty>,.87,-.13,.46,93.26,X,96.05,Z,30 JAN 26,591,2.41,I,2.42,H,0,17,0.00%,-.07,.00,25.30%,0,0,8.95%,0.41%,-.09,-.08,.39,,
,,<empty>,0,<empty>,.90,.00,27.79%,88.22,0,88.47%,<empty>,.87,-.13,.47,92.31,X,95.13,Z,30 JAN 26,592,2.45,N,2.47,C,0,340,0.00%,-.08,.00,25.19%,0,0,9.11%,0.42%,-.09,-.08,.40,,
,,<empty>,3,<empty>,.90,.00,27.65%,87.22,0,88.31%,<empty>,.87,-.13,.47,91.44,E,94.11,Z,30 JAN 26,593,2.49,U,2.51,E,0,3,0.00%,-.08,.00,25.06%,0,0,9.26%,0.42%,-.09,-.08,.40,,
,,<empty>,6,<empty>,.90,.00,27.46%,86.22,0,88.19%,<empty>,.87,-.13,.48,90.44,E,93.17,Z,30 JAN 26,594,2.53,I,2.56,I,<empty>,60,<empty>,-.08,.00,24.94%,0,0,9.42%,0.43%,-.09,-.08,.41,,
,,0,34,0.00%,.90,.00,27.34%,85.22,0,88.00%,<empty>,.87,-.14,.48,89.52,Z,92.23,Z,30 JAN 26,595,2.58,W,2.59,W,0,"1,275",0.00%,-.08,.00,24.80%,0,0,9.57%,0.44%,-.09,-.08,.41,,
,,0,6,0.00%,.90,.00,27.24%,84.22,0,87.80%,<empty>,.87,-.14,.49,88.56,E,91.34,Z,30 JAN 26,596,2.61,I,2.65,W,0,95,0.00%,-.08,.00,24.68%,0,0,9.74%,0.44%,-.10,-.08,.42,,
,,0,3,0.00%,.90,.00,27.01%,83.22,0,87.71%,<empty>,.87,-.14,.49,87.55,X,90.38,Z,30 JAN 26,597,2.67,D,2.69,W,0,460,0.00%,-.08,.00,24.57%,0,0,9.92%,0.45%,-.10,-.08,.42,,
,,<empty>,5,<empty>,.89,.00,26.93%,82.22,0,87.47%,<empty>,.87,-.14,.50,86.69,A,89.42,S,30 JAN 26,598,2.71,U,2.74,W,0,70,0.00%,-.08,.00,24.44%,0,0,10.08%,0.46%,-.10,-.08,.43,,
,,<empty>,9,<empty>,.89,.00,26.76%,81.22,0,87.33%,<empty>,.87,-.14,.51,85.75,A,88.45,Z,30 JAN 26,599,2.77,W,2.78,W,0,167,0.00%,-.09,.00,24.32%,0,0,10.26%,0.47%,-.10,-.08,.44,,
